age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
50,local_gov,bachelors,13,married_civ_spouse,prof_specialty,husband,white,male,0,0,45,united_states,1
38,self_emp_not_inc,7th_8th,4,married_civ_spouse,farming_fishing,husband,white,male,0,0,56,united_states,0
36,state_gov,masters,14,never_married,prof_specialty,own_child,white,female,0,0,40,united_states,0
25,private,hs_grad,9,divorced,other_service,not_in_family,white,male,0,0,40,mexico,0
19,private,hs_grad,9,never_married,farming_fishing,own_child,white,male,0,0,25,united_states,0
60,local_gov,some_college,10,married_civ_spouse,other_service,husband,asian_pac_islander,male,0,0,60,philippines,0
45,local_gov,9th,5,never_married,other_service,own_child,white,male,0,0,40,united_states,0
21,private,some_college,10,never_married,tech_support,own_child,white,male,0,1602,16,united_states,0
42,private,hs_grad,9,divorced,transport_moving,not_in_family,white,male,0,1980,46,united_states,0
19,private,hs_grad,9,never_married,exec_managerial,not_in_family,black,male,0,0,32,united_states,0
24,private,some_college,10,never_married,handlers_cleaners,own_child,white,female,0,0,30,united_states,0
30,private,assoc_acdm,12,divorced,sales,not_in_family,white,male,0,0,52,united_states,0
62,private,some_college,10,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,0
26,self_emp_not_inc,prof_school,15,never_married,prof_specialty,own_child,white,male,0,0,20,united_states,0
42,federal_gov,bachelors,13,married_civ_spouse,exec_managerial,husband,white,male,0,0,52,united_states,1
54,self_emp_inc,doctorate,16,married_civ_spouse,prof_specialty,husband,white,male,0,0,50,unknown,1
35,private,bachelors,13,divorced,prof_specialty,unmarried,white,female,0,0,32,united_states,0
33,private,hs_grad,9,divorced,sales,not_in_family,white,male,0,0,40,united_states,0
45,private,hs_grad,9,divorced,sales,not_in_family,white,female,0,0,55,united_states,0
62,private,bachelors,13,married_civ_spouse,adm_clerical,wife,white,female,0,0,30,united_states,1
24,private,hs_grad,9,never_married,exec_managerial,own_child,white,male,0,0,40,united_states,0
50,local_gov,some_college,10,divorced,adm_clerical,not_in_family,black,female,0,0,40,united_states,0
54,private,bachelors,13,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,1
58,private,7th_8th,4,divorced,machine_op_inspct,own_child,white,male,0,0,40,united_states,0
39,self_emp_inc,hs_grad,9,married_civ_spouse,craft_repair,husband,white,male,0,0,50,united_states,0
32,private,hs_grad,9,divorced,craft_repair,unmarried,white,male,0,0,40,united_states,0
27,private,hs_grad,9,married_civ_spouse,transport_moving,husband,white,male,3908,0,35,united_states,0
20,private,some_college,10,never_married,other_service,own_child,white,male,0,0,60,united_states,0
55,self_emp_inc,masters,14,widowed,sales,not_in_family,white,female,0,0,40,united_states,0
46,private,hs_grad,9,divorced,tech_support,not_in_family,white,female,0,0,43,united_states,0
45,private,some_college,10,married_civ_spouse,transport_moving,husband,white,male,0,0,55,united_states,0
26,private,hs_grad,9,never_married,transport_moving,not_in_family,white,male,0,0,40,united_states,0
25,private,bachelors,13,never_married,sales,not_in_family,white,female,0,1876,40,united_states,0
58,private,10th,6,married_civ_spouse,transport_moving,husband,white,male,0,1887,40,united_states,1
39,self_emp_inc,bachelors,13,married_civ_spouse,exec_managerial,husband,white,male,0,0,45,united_states,0
47,private,hs_grad,9,widowed,priv_house_serv,not_in_family,asian_pac_islander,female,0,0,45,thailand,0
35,private,masters,14,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,48,united_states,0
38,private,hs_grad,9,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,0
50,private,11th,7,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
36,private,hs_grad,9,divorced,adm_clerical,unmarried,white,female,0,0,38,united_states,0
28,private,5th_6th,3,never_married,craft_repair,other_relative,white,male,0,0,40,mexico,0
44,self_emp_not_inc,hs_grad,9,married_civ_spouse,machine_op_inspct,wife,white,female,0,0,45,united_states,0
40,private,hs_grad,9,divorced,protective_serv,unmarried,white,female,0,0,40,united_states,0
55,private,some_college,10,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,1
29,self_emp_not_inc,hs_grad,9,never_married,farming_fishing,not_in_family,white,male,0,0,45,united_states,0
33,private,hs_grad,9,married_civ_spouse,craft_repair,husband,white,male,0,0,45,united_states,0
19,unknown,some_college,10,never_married,unknown,own_child,white,female,0,0,30,japan,0
32,private,bachelors,13,married_civ_spouse,exec_managerial,husband,white,male,7688,0,40,united_states,1
45,local_gov,masters,14,married_civ_spouse,prof_specialty,husband,black,male,0,0,10,united_states,1
31,private,assoc_voc,11,never_married,protective_serv,own_child,black,male,0,0,40,united_states,0
22,private,some_college,10,never_married,other_service,not_in_family,asian_pac_islander,female,0,0,40,philippines,0
59,private,hs_grad,9,divorced,handlers_cleaners,not_in_family,black,male,0,0,40,united_states,0
32,private,some_college,10,never_married,craft_repair,not_in_family,white,male,0,0,38,united_states,0
49,state_gov,some_college,10,never_married,adm_clerical,not_in_family,white,female,0,0,40,united_states,0
26,private,some_college,10,never_married,adm_clerical,not_in_family,white,male,0,0,30,united_states,0
23,state_gov,some_college,10,married_civ_spouse,adm_clerical,husband,asian_pac_islander,male,0,0,40,vietnam,0
55,self_emp_not_inc,some_college,10,married_civ_spouse,sales,wife,white,female,0,0,50,united_states,0
47,private,hs_grad,9,married_civ_spouse,exec_managerial,husband,white,male,0,0,49,united_states,1
27,private,some_college,10,never_married,other_service,not_in_family,white,male,0,0,24,united_states,0
40,state_gov,masters,14,married_civ_spouse,prof_specialty,wife,white,female,15024,0,37,united_states,1
32,self_emp_not_inc,bachelors,13,married_civ_spouse,prof_specialty,wife,white,female,0,0,8,united_states,1
20,private,some_college,10,never_married,machine_op_inspct,other_relative,asian_pac_islander,male,0,0,40,vietnam,0
84,local_gov,hs_grad,9,widowed,exec_managerial,not_in_family,white,female,0,0,33,united_states,0
40,private,some_college,10,divorced,craft_repair,other_relative,white,male,0,0,50,united_states,0
37,private,bachelors,13,never_married,sales,not_in_family,white,female,0,0,40,united_states,0
44,private,some_college,10,divorced,transport_moving,own_child,white,male,0,1380,40,united_states,0
47,private,some_college,10,divorced,exec_managerial,unmarried,white,female,0,0,40,germany,0
62,self_emp_not_inc,some_college,10,married_civ_spouse,sales,husband,white,male,0,0,25,united_states,0
47,private,hs_grad,9,never_married,transport_moving,not_in_family,white,male,0,0,45,united_states,0
44,local_gov,hs_grad,9,divorced,craft_repair,unmarried,black,male,0,0,40,united_states,0
26,local_gov,bachelors,13,married_civ_spouse,adm_clerical,husband,white,male,0,0,41,united_states,0
33,private,some_college,10,divorced,adm_clerical,unmarried,white,female,0,0,40,united_states,0
48,unknown,hs_grad,9,married_civ_spouse,unknown,husband,white,male,0,0,40,united_states,0
25,private,bachelors,13,married_civ_spouse,exec_managerial,husband,white,male,0,0,20,united_states,0
62,private,bachelors,13,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,0
38,private,some_college,10,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
46,private,hs_grad,9,married_spouse_absent,farming_fishing,not_in_family,white,male,0,0,65,united_states,0
46,private,bachelors,13,married_civ_spouse,exec_managerial,husband,white,male,0,0,44,united_states,1
38,private,hs_grad,9,divorced,other_service,unmarried,white,female,0,0,70,united_states,0
52,private,some_college,10,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,1
63,self_emp_not_inc,7th_8th,4,married_civ_spouse,exec_managerial,husband,white,male,0,0,15,united_states,0
49,private,some_college,10,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,43,united_states,0
17,local_gov,11th,7,never_married,adm_clerical,own_child,white,female,0,0,12,united_states,0
33,private,hs_grad,9,never_married,other_service,not_in_family,white,female,0,0,35,united_states,0
70,self_emp_not_inc,hs_grad,9,widowed,other_service,other_relative,white,female,2329,0,20,united_states,0
27,unknown,hs_grad,9,married_civ_spouse,unknown,wife,white,female,0,0,40,united_states,1
61,private,some_college,10,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,0
33,private,bachelors,13,married_civ_spouse,prof_specialty,husband,white,male,0,0,25,united_states,1
46,self_emp_inc,bachelors,13,married_civ_spouse,sales,husband,white,male,0,1902,42,unknown,1
29,private,10th,6,separated,farming_fishing,unmarried,white,female,0,0,40,guatemala,0
40,local_gov,some_college,10,divorced,transport_moving,unmarried,white,male,6849,0,40,united_states,0
43,state_gov,hs_grad,9,married_civ_spouse,transport_moving,husband,white,male,0,0,38,united_states,1
24,private,hs_grad,9,never_married,sales,not_in_family,white,male,0,0,40,united_states,0
29,private,some_college,10,married_civ_spouse,craft_repair,husband,white,male,0,0,60,united_states,0
61,self_emp_not_inc,hs_grad,9,married_civ_spouse,other_service,wife,black,female,0,0,17,united_states,0
48,private,11th,7,divorced,other_service,not_in_family,white,female,0,0,34,united_states,0
30,private,some_college,10,never_married,machine_op_inspct,not_in_family,white,female,0,0,40,united_states,0
24,private,some_college,10,never_married,other_service,not_in_family,white,male,0,0,30,united_states,0
39,local_gov,masters,14,never_married,prof_specialty,unmarried,white,female,0,0,43,united_states,0
46,self_emp_inc,some_college,10,divorced,exec_managerial,unmarried,white,female,2036,0,60,united_states,0
40,private,hs_grad,9,married_civ_spouse,sales,husband,white,male,0,0,72,united_states,1
27,local_gov,bachelors,13,never_married,prof_specialty,own_child,white,female,0,0,40,united_states,0
25,private,masters,14,never_married,prof_specialty,own_child,white,female,0,0,40,united_states,0
31,private,11th,7,never_married,craft_repair,not_in_family,white,male,0,2001,40,united_states,0
58,private,bachelors,13,divorced,transport_moving,not_in_family,white,male,0,0,45,united_states,0
33,private,hs_grad,9,married_civ_spouse,exec_managerial,wife,white,female,0,0,42,canada,1
40,private,hs_grad,9,widowed,other_service,unmarried,white,female,0,0,25,united_states,0
40,self_emp_inc,masters,14,married_civ_spouse,sales,husband,white,male,0,0,70,united_states,1
33,private,hs_grad,9,separated,other_service,unmarried,asian_pac_islander,female,0,0,48,china,0
49,private,assoc_acdm,12,married_civ_spouse,sales,husband,white,male,0,0,45,united_states,0
24,private,assoc_voc,11,never_married,tech_support,own_child,white,male,0,0,40,united_states,0
46,private,hs_grad,9,never_married,craft_repair,unmarried,white,male,0,0,40,united_states,0
58,local_gov,masters,14,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,1
65,unknown,hs_grad,9,widowed,unknown,unmarried,white,male,0,0,40,united_states,0
43,private,some_college,10,married_civ_spouse,adm_clerical,wife,white,female,0,0,40,united_states,0
48,self_emp_not_inc,masters,14,married_civ_spouse,sales,husband,asian_pac_islander,male,0,0,50,india,0
41,private,some_college,10,married_civ_spouse,transport_moving,husband,white,male,0,0,54,united_states,0
27,state_gov,some_college,10,separated,other_service,not_in_family,white,female,0,0,30,united_states,0
52,unknown,some_college,10,married_civ_spouse,unknown,husband,white,male,0,0,12,united_states,0
26,private,hs_grad,9,never_married,other_service,other_relative,asian_pac_islander,male,0,0,60,unknown,0
52,local_gov,hs_grad,9,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
52,local_gov,some_college,10,divorced,exec_managerial,not_in_family,white,female,0,0,38,united_states,0
39,local_gov,some_college,10,divorced,prof_specialty,own_child,white,female,0,0,45,united_states,0
47,private,some_college,10,divorced,other_service,unmarried,white,female,0,0,40,united_states,0
27,private,hs_grad,9,divorced,craft_repair,other_relative,other,male,0,0,40,united_states,0
48,private,some_college,10,divorced,craft_repair,not_in_family,white,male,0,0,40,united_states,0
50,private,hs_grad,9,separated,other_service,unmarried,white,female,0,0,35,united_states,0
60,private,some_college,10,married_civ_spouse,transport_moving,husband,white,male,0,0,60,united_states,0
28,private,assoc_acdm,12,married_civ_spouse,tech_support,husband,white,male,0,0,45,united_states,1
47,federal_gov,hs_grad,9,divorced,other_service,unmarried,black,female,0,0,40,united_states,0
69,unknown,bachelors,13,married_civ_spouse,unknown,husband,white,male,0,0,20,united_states,0
40,self_emp_not_inc,hs_grad,9,married_civ_spouse,craft_repair,husband,asian_pac_islander,male,0,0,66,south,0
37,private,hs_grad,9,never_married,handlers_cleaners,unmarried,white,female,3887,0,40,nicaragua,0
41,state_gov,masters,14,never_married,prof_specialty,not_in_family,white,male,0,0,40,united_states,0
38,private,hs_grad,9,married_civ_spouse,adm_clerical,husband,asian_pac_islander,male,0,0,48,trinadad&tobago,0
46,federal_gov,assoc_voc,11,separated,tech_support,not_in_family,other,female,0,0,30,united_states,0
21,self_emp_not_inc,some_college,10,never_married,adm_clerical,own_child,white,male,0,0,30,united_states,0
44,private,masters,14,separated,sales,unmarried,white,female,0,0,48,united_states,0
38,unknown,10th,6,separated,unknown,own_child,white,male,0,0,35,united_states,0
47,self_emp_not_inc,some_college,10,married_civ_spouse,adm_clerical,wife,white,female,0,0,35,united_states,1
42,private,doctorate,16,married_spouse_absent,other_service,not_in_family,white,male,27828,0,60,unknown,1
42,local_gov,some_college,10,divorced,craft_repair,not_in_family,white,male,0,0,40,united_states,0
56,private,bachelors,13,never_married,exec_managerial,not_in_family,white,female,0,0,45,united_states,1
24,private,bachelors,13,married_civ_spouse,other_service,husband,white,male,0,0,33,united_states,0
26,private,some_college,10,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,0
36,self_emp_not_inc,bachelors,13,never_married,sales,not_in_family,black,female,2174,0,50,united_states,0
49,private,11th,7,never_married,other_service,not_in_family,white,male,0,0,60,united_states,0
65,private,hs_grad,9,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
73,state_gov,7th_8th,4,divorced,other_service,not_in_family,asian_pac_islander,female,0,0,40,united_states,0
34,private,11th,7,married_civ_spouse,handlers_cleaners,husband,white,male,0,0,40,united_states,0
